huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude
02080101,454326,bay743,twqm,main,vadeq,odu,cb8.1e,2019-04-23t00:00:00,08:36:00,15,NA,NA,14,b,d,s1,din,NA,0.0431,mg/l,d01,odu,NA,NA,NA,NA,36.94737,-76.03494
02080101,454342,bay743,twqm,main,vadeq,odu,we4.3,2019-04-23t00:00:00,13:12:00,5,NA,NA,1,s,d,s1,din,<,0.0065,mg/l,d01a,odu,NA,NA,NA,NA,37.17681,-76.373
02080101,454342,bay743,twqm,main,vadeq,odu,we4.3,2019-04-23t00:00:00,13:12:00,5,NA,NA,1,s,d,s1,din,<,0.0046,mg/l,d01b,odu,NA,NA,NA,NA,37.17681,-76.373
02080101,454342,bay743,twqm,main,vadeq,odu,we4.3,2019-04-23t00:00:00,13:12:00,5,NA,NA,4,b,d,s1,din,<,0.0207,mg/l,d01a,odu,NA,NA,NA,NA,37.17681,-76.373
02080101,454342,bay743,twqm,main,vadeq,odu,we4.3,2019-04-23t00:00:00,13:12:00,5,NA,NA,4,b,d,s1,din,<,0.0188,mg/l,d01b,odu,NA,NA,NA,NA,37.17681,-76.373
02080101,454324,bay743,twqm,main,vadeq,odu,cb8.1,2019-04-23t00:00:00,07:57:00,8,NA,NA,7,b,d,s1,din,NA,0.0787,mg/l,d01,odu,NA,NA,NA,NA,36.99542,-76.16772
02080101,454326,bay743,twqm,main,vadeq,odu,cb8.1e,2019-04-23t00:00:00,08:36:00,15,NA,NA,1,s,d,s1,din,<,0.0577,mg/l,d01a,odu,NA,NA,NA,NA,36.94737,-76.03494
02080101,454326,bay743,twqm,main,vadeq,odu,cb8.1e,2019-04-23t00:00:00,08:36:00,15,NA,NA,1,s,d,s1,din,<,0.0558,mg/l,d01b,odu,NA,NA,NA,NA,36.94737,-76.03494
02080101,454324,bay743,twqm,main,vadeq,odu,cb8.1,2019-04-23t00:00:00,07:57:00,8,NA,NA,1,s,d,s1,din,NA,0.0729,mg/l,d01,odu,NA,NA,NA,NA,36.99542,-76.16772
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,1,s,d,s2,din,<,0.0846,mg/l,d01a,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,1,s,d,s2,din,<,0.0827,mg/l,d01b,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,10,b,d,s2,din,<,0.0138,mg/l,d01a,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,10,b,d,s2,din,<,0.0119,mg/l,d01b,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,1,s,d,s1,din,<,0.0855,mg/l,d01a,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,1,s,d,s1,din,<,0.0836,mg/l,d01b,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,10,b,d,s1,din,<,0.0172,mg/l,d01a,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454322,bay743,twqm,main,vadeq,odu,cb7.4n,2019-04-23t00:00:00,09:47:00,11,NA,NA,10,b,d,s1,din,<,0.0153,mg/l,d01b,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454320,bay743,twqm,main,vadeq,odu,cb7.4,2019-04-23t00:00:00,09:05:00,15,5,6,14,b,d,s1,din,NA,0.0261,mg/l,d01,odu,NA,NA,NA,NA,36.9957,-76.02048
02080101,454320,bay743,twqm,main,vadeq,odu,cb7.4,2019-04-23t00:00:00,09:05:00,15,5,6,1,s,d,s1,din,<,0.1068,mg/l,d01a,odu,NA,NA,NA,NA,36.9957,-76.02048
02080101,454320,bay743,twqm,main,vadeq,odu,cb7.4,2019-04-23t00:00:00,09:05:00,15,5,6,1,s,d,s1,din,<,0.1049,mg/l,d01b,odu,NA,NA,NA,NA,36.9957,-76.02048
02080101,454320,bay743,twqm,main,vadeq,odu,cb7.4,2019-04-23t00:00:00,09:05:00,15,5,6,7,bp,d,s1,din,<,0.0281,mg/l,d01a,odu,NA,NA,NA,NA,36.9957,-76.02048
02080101,454320,bay743,twqm,main,vadeq,odu,cb7.4,2019-04-23t00:00:00,09:05:00,15,5,6,7,bp,d,s1,din,<,0.0262,mg/l,d01b,odu,NA,NA,NA,NA,36.9957,-76.02048
02080101,454320,bay743,twqm,main,vadeq,odu,cb7.4,2019-04-23t00:00:00,09:05:00,15,5,6,4,ap,d,s1,din,<,0.0966,mg/l,d01a,odu,NA,NA,NA,NA,36.9957,-76.02048
02080101,454320,bay743,twqm,main,vadeq,odu,cb7.4,2019-04-23t00:00:00,09:05:00,15,5,6,4,ap,d,s1,din,<,0.0947,mg/l,d01b,odu,NA,NA,NA,NA,36.9957,-76.02048
02080101,454304,bay743,twqm,main,vadeq,odu,cb6.4,2019-04-23t00:00:00,11:09:00,10,2,2,1,s,d,s1,din,<,0.2454,mg/l,d01a,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454304,bay743,twqm,main,vadeq,odu,cb6.4,2019-04-23t00:00:00,11:09:00,10,2,2,1,s,d,s1,din,<,0.2435,mg/l,d01b,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454304,bay743,twqm,main,vadeq,odu,cb6.4,2019-04-23t00:00:00,11:09:00,10,2,2,3,bp,d,s1,din,<,0.2239,mg/l,d01a,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454304,bay743,twqm,main,vadeq,odu,cb6.4,2019-04-23t00:00:00,11:09:00,10,2,2,3,bp,d,s1,din,<,0.222,mg/l,d01b,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454304,bay743,twqm,main,vadeq,odu,cb6.4,2019-04-23t00:00:00,11:09:00,10,2,2,9,b,d,s1,din,NA,0.2179,mg/l,d01g,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454304,bay743,twqm,main,vadeq,odu,cb6.4,2019-04-23t00:00:00,11:09:00,10,2,2,1,ap,d,s1,din,<,0.2285,mg/l,d01a,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454304,bay743,twqm,main,vadeq,odu,cb6.4,2019-04-23t00:00:00,11:09:00,10,2,2,1,ap,d,s1,din,<,0.2266,mg/l,d01b,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454318,bay743,twqm,main,vadeq,odu,cb7.3e,2019-04-17t00:00:00,14:00:00,21,NA,NA,20,b,d,s1,din,NA,0.1374,mg/l,d01,odu,NA,NA,NA,NA,37.22875,-76.05383
02080101,454316,bay743,twqm,main,vadeq,odu,cb7.3,2019-04-17t00:00:00,14:51:00,15,6,10,11,bp,d,s1,din,NA,0.1953,mg/l,d01,odu,NA,NA,NA,NA,37.11681,-76.12521
02080101,454318,bay743,twqm,main,vadeq,odu,cb7.3e,2019-04-17t00:00:00,14:00:00,21,NA,NA,1,s,d,s1,din,<,0.2486,mg/l,d01a,odu,NA,NA,NA,NA,37.22875,-76.05383
02080101,454318,bay743,twqm,main,vadeq,odu,cb7.3e,2019-04-17t00:00:00,14:00:00,21,NA,NA,1,s,d,s1,din,<,0.2467,mg/l,d01b,odu,NA,NA,NA,NA,37.22875,-76.05383
02080101,454316,bay743,twqm,main,vadeq,odu,cb7.3,2019-04-17t00:00:00,14:51:00,15,6,10,1,s,d,s1,din,<,0.2748,mg/l,d01a,odu,NA,NA,NA,NA,37.11681,-76.12521
02080101,454316,bay743,twqm,main,vadeq,odu,cb7.3,2019-04-17t00:00:00,14:51:00,15,6,10,1,s,d,s1,din,<,0.2729,mg/l,d01b,odu,NA,NA,NA,NA,37.11681,-76.12521
02080101,454316,bay743,twqm,main,vadeq,odu,cb7.3,2019-04-17t00:00:00,14:51:00,15,6,10,14,b,d,s1,din,NA,0.1712,mg/l,d01,odu,NA,NA,NA,NA,37.11681,-76.12521
02080101,454316,bay743,twqm,main,vadeq,odu,cb7.3,2019-04-17t00:00:00,14:51:00,15,6,10,5,ap,d,s1,din,<,0.2423,mg/l,d01a,odu,NA,NA,NA,NA,37.11681,-76.12521
02080101,454316,bay743,twqm,main,vadeq,odu,cb7.3,2019-04-17t00:00:00,14:51:00,15,6,10,5,ap,d,s1,din,<,0.2404,mg/l,d01b,odu,NA,NA,NA,NA,37.11681,-76.12521
02080101,454314,bay743,twqm,main,vadeq,odu,cb7.2e,2019-04-17t00:00:00,13:08:00,12,NA,NA,1,s,d,s1,din,<,0.3394,mg/l,d01a,odu,NA,NA,NA,NA,37.41153,-76.02466
02080101,454314,bay743,twqm,main,vadeq,odu,cb7.2e,2019-04-17t00:00:00,13:08:00,12,NA,NA,1,s,d,s1,din,<,0.3375,mg/l,d01b,odu,NA,NA,NA,NA,37.41153,-76.02466
02080101,454314,bay743,twqm,main,vadeq,odu,cb7.2e,2019-04-17t00:00:00,13:08:00,12,NA,NA,11,b,d,s1,din,NA,0.2575,mg/l,d01,odu,NA,NA,NA,NA,37.41153,-76.02466
02080101,454312,bay743,twqm,main,vadeq,odu,cb7.2,2019-04-17t00:00:00,12:38:00,22,NA,NA,21,b,d,s1,din,NA,0.2058,mg/l,d01,odu,NA,NA,NA,NA,37.41153,-76.07966
02080101,454310,bay743,twqm,main,vadeq,odu,cb7.1s,2019-04-17t00:00:00,11:45:00,16,NA,NA,15,b,d,s1,din,NA,0.2423,mg/l,d01,odu,NA,NA,NA,NA,37.58124,-76.05799
02080101,454306,bay743,twqm,main,vadeq,odu,cb7.1,2019-04-17t00:00:00,11:04:00,18,NA,NA,17,b,d,s1,din,NA,0.3041,mg/l,d01,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454306,bay743,twqm,main,vadeq,odu,cb7.1,2019-04-17t00:00:00,11:04:00,18,NA,NA,1,s,d,fs1,din,<,0.2952,mg/l,d01a,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454306,bay743,twqm,main,vadeq,odu,cb7.1,2019-04-17t00:00:00,11:04:00,18,NA,NA,1,s,d,fs1,din,<,0.2933,mg/l,d01b,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454306,bay743,twqm,main,vadeq,odu,cb7.1,2019-04-17t00:00:00,11:04:00,18,NA,NA,1,s,d,fs2,din,<,0.2941,mg/l,d01a,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454306,bay743,twqm,main,vadeq,odu,cb7.1,2019-04-17t00:00:00,11:04:00,18,NA,NA,1,s,d,fs2,din,<,0.2922,mg/l,d01b,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454312,bay743,twqm,main,vadeq,odu,cb7.2,2019-04-17t00:00:00,12:38:00,22,NA,NA,1,s,d,s1,din,NA,0.3625,mg/l,d01,odu,NA,NA,NA,NA,37.41153,-76.07966
02080101,454310,bay743,twqm,main,vadeq,odu,cb7.1s,2019-04-17t00:00:00,11:45:00,16,NA,NA,1,s,d,s1,din,NA,0.4244,mg/l,d01,odu,NA,NA,NA,NA,37.58124,-76.05799
02080101,454332,bay743,twqm,main,vadeq,odu,le3.6,2019-04-16t00:00:00,11:37:00,9,NA,NA,1,s,d,s1,din,NA,0.3295,mg/l,d01,odu,NA,NA,NA,NA,37.5968,-76.28467
02080101,454332,bay743,twqm,main,vadeq,odu,le3.6,2019-04-16t00:00:00,11:37:00,9,NA,NA,8,b,d,s1,din,NA,0.3434,mg/l,d01,odu,NA,NA,NA,NA,37.5968,-76.28467
02080101,454302,bay743,twqm,main,vadeq,odu,cb6.3,2019-04-16t00:00:00,09:35:00,9,2,2,3,bp,d,s1,din,NA,0.4101,mg/l,d01,odu,NA,NA,NA,NA,37.41153,-76.15966
02080101,454302,bay743,twqm,main,vadeq,odu,cb6.3,2019-04-16t00:00:00,09:35:00,9,2,2,8,b,d,s1,din,NA,0.3528,mg/l,d01,odu,NA,NA,NA,NA,37.41153,-76.15966
02080101,454302,bay743,twqm,main,vadeq,odu,cb6.3,2019-04-16t00:00:00,09:35:00,9,2,2,1,s,d,s1,din,NA,0.409,mg/l,d01,odu,NA,NA,NA,NA,37.41153,-76.15966
02080101,454302,bay743,twqm,main,vadeq,odu,cb6.3,2019-04-16t00:00:00,09:35:00,9,2,2,1,ap,d,s1,din,NA,0.4128,mg/l,d01,odu,NA,NA,NA,NA,37.41153,-76.15966
02080101,454300,bay743,twqm,main,vadeq,odu,cb6.2,2019-04-16t00:00:00,10:08:00,10,8,8,9,bp,d,s1,din,NA,0.3826,mg/l,d01,odu,NA,NA,NA,NA,37.4868,-76.15633
02080101,454300,bay743,twqm,main,vadeq,odu,cb6.2,2019-04-16t00:00:00,10:08:00,10,8,8,9,b,d,s1,din,NA,0.3858,mg/l,d01,odu,NA,NA,NA,NA,37.4868,-76.15633
02080101,454300,bay743,twqm,main,vadeq,odu,cb6.2,2019-04-16t00:00:00,10:08:00,10,8,8,7,ap,d,s1,din,NA,0.413,mg/l,d01,odu,NA,NA,NA,NA,37.4868,-76.15633
02080101,454300,bay743,twqm,main,vadeq,odu,cb6.2,2019-04-16t00:00:00,10:08:00,10,8,8,1,s,d,s1,din,NA,0.4147,mg/l,d01,odu,NA,NA,NA,NA,37.4868,-76.15633
02080101,454298,bay743,twqm,main,vadeq,odu,cb6.1,2019-04-16t00:00:00,12:18:00,12,9,10,11,bp,d,s1,din,NA,0.3252,mg/l,d01,odu,NA,NA,NA,NA,37.58847,-76.16216
02080101,454298,bay743,twqm,main,vadeq,odu,cb6.1,2019-04-16t00:00:00,12:18:00,12,9,10,11,b,d,s1,din,NA,0.3279,mg/l,d01,odu,NA,NA,NA,NA,37.58847,-76.16216
02080101,454298,bay743,twqm,main,vadeq,odu,cb6.1,2019-04-16t00:00:00,12:18:00,12,9,10,8,ap,d,s1,din,NA,0.4291,mg/l,d01,odu,NA,NA,NA,NA,37.58847,-76.16216
02080101,454298,bay743,twqm,main,vadeq,odu,cb6.1,2019-04-16t00:00:00,12:18:00,12,9,10,1,s,d,s1,din,NA,0.4755,mg/l,d01,odu,NA,NA,NA,NA,37.58847,-76.16216
02080101,454296,bay743,twqm,main,vadeq,odu,cb5.5,2019-04-16t00:00:00,13:08:00,15,13,13,1,s,d,s1,din,NA,0.5216,mg/l,d01,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454296,bay743,twqm,main,vadeq,odu,cb5.5,2019-04-16t00:00:00,13:08:00,15,13,13,14,bp,d,s1,din,NA,0.3928,mg/l,d01,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454296,bay743,twqm,main,vadeq,odu,cb5.5,2019-04-16t00:00:00,13:08:00,15,13,13,14,b,d,s1,din,NA,0.3783,mg/l,d01,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454296,bay743,twqm,main,vadeq,odu,cb5.5,2019-04-16t00:00:00,13:08:00,15,13,13,12,ap,d,s1,din,NA,0.4218,mg/l,d01,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454294,bay743,twqm,main,vadeq,odu,cb5.4w,2019-04-16t00:00:00,15:03:00,4,NA,NA,3,b,d,s1,din,NA,0.2906,mg/l,d01,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454292,bay743,twqm,main,vadeq,odu,cb5.4,2019-04-16t00:00:00,14:13:00,32,14,21,23,bp,d,s1,din,NA,0.3138,mg/l,d01,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454292,bay743,twqm,main,vadeq,odu,cb5.4,2019-04-16t00:00:00,14:13:00,32,14,21,31,b,d,s1,din,NA,0.295,mg/l,d01,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454292,bay743,twqm,main,vadeq,odu,cb5.4,2019-04-16t00:00:00,14:13:00,32,14,21,13,ap,d,s1,din,NA,0.4508,mg/l,d01,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454294,bay743,twqm,main,vadeq,odu,cb5.4w,2019-04-16t00:00:00,15:03:00,4,NA,NA,1,s,d,fs1,din,<,0.2461,mg/l,d01a,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454294,bay743,twqm,main,vadeq,odu,cb5.4w,2019-04-16t00:00:00,15:03:00,4,NA,NA,1,s,d,fs1,din,<,0.2442,mg/l,d01b,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454294,bay743,twqm,main,vadeq,odu,cb5.4w,2019-04-16t00:00:00,15:03:00,4,NA,NA,1,s,d,fs2,din,<,0.2464,mg/l,d01a,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454294,bay743,twqm,main,vadeq,odu,cb5.4w,2019-04-16t00:00:00,15:03:00,4,NA,NA,1,s,d,fs2,din,<,0.2445,mg/l,d01b,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454303,bay740,twqm,main,vadeq,odu,cb6.4,2019-03-14t00:00:00,08:31:00,10,5,5,6,bp,d,s1,din,NA,0.2626,mg/l,d01,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454341,bay740,twqm,main,vadeq,odu,we4.3,2019-03-14t00:00:00,09:27:00,5,NA,NA,1,s,d,s1,din,NA,0.078,mg/l,d01,odu,NA,NA,NA,NA,37.17681,-76.373
02080101,454292,bay743,twqm,main,vadeq,odu,cb5.4,2019-04-16t00:00:00,14:13:00,32,14,21,1,s,d,s1,din,NA,0.5747,mg/l,d01,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454341,bay740,twqm,main,vadeq,odu,we4.3,2019-03-14t00:00:00,09:27:00,5,NA,NA,4,b,d,s1,din,<,0.0799,mg/l,d01a,odu,NA,NA,NA,NA,37.17681,-76.373
02080101,454341,bay740,twqm,main,vadeq,odu,we4.3,2019-03-14t00:00:00,09:27:00,5,NA,NA,4,b,d,s1,din,<,0.078,mg/l,d01b,odu,NA,NA,NA,NA,37.17681,-76.373
02080101,454303,bay740,twqm,main,vadeq,odu,cb6.4,2019-03-14t00:00:00,08:31:00,10,5,5,9,b,d,s1,din,NA,0.1789,mg/l,d01,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454303,bay740,twqm,main,vadeq,odu,cb6.4,2019-03-14t00:00:00,08:31:00,10,5,5,1,s,d,s1,din,<,0.3552,mg/l,d01a,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454303,bay740,twqm,main,vadeq,odu,cb6.4,2019-03-14t00:00:00,08:31:00,10,5,5,1,s,d,s1,din,<,0.3533,mg/l,d01b,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454303,bay740,twqm,main,vadeq,odu,cb6.4,2019-03-14t00:00:00,08:31:00,10,5,5,4,ap,d,s1,din,<,0.3625,mg/l,d01a,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454303,bay740,twqm,main,vadeq,odu,cb6.4,2019-03-14t00:00:00,08:31:00,10,5,5,4,ap,d,s1,din,<,0.3606,mg/l,d01b,odu,NA,NA,NA,NA,37.23653,-76.20799
02080101,454309,bay740,twqm,main,vadeq,odu,cb7.1s,2019-03-13t00:00:00,14:28:00,13,NA,NA,12,b,d,fs1,din,NA,0.2475,mg/l,d01,odu,NA,NA,NA,NA,37.58124,-76.05799
02080101,454309,bay740,twqm,main,vadeq,odu,cb7.1s,2019-03-13t00:00:00,14:28:00,13,NA,NA,12,b,d,fs2,din,NA,0.2529,mg/l,d01,odu,NA,NA,NA,NA,37.58124,-76.05799
02080101,454305,bay740,twqm,main,vadeq,odu,cb7.1,2019-03-13t00:00:00,13:42:00,18,NA,NA,17,b,d,s1,din,NA,0.2717,mg/l,d01,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454295,bay740,twqm,main,vadeq,odu,cb5.5,2019-03-13t00:00:00,07:43:00,16,14,14,15,bp,d,s1,din,NA,0.3848,mg/l,d01,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454295,bay740,twqm,main,vadeq,odu,cb5.5,2019-03-13t00:00:00,07:43:00,16,14,14,15,b,d,s1,din,NA,0.3773,mg/l,d01,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454309,bay740,twqm,main,vadeq,odu,cb7.1s,2019-03-13t00:00:00,14:28:00,13,NA,NA,1,s,d,s1,din,<,0.4075,mg/l,d01a,odu,NA,NA,NA,NA,37.58124,-76.05799
02080101,454309,bay740,twqm,main,vadeq,odu,cb7.1s,2019-03-13t00:00:00,14:28:00,13,NA,NA,1,s,d,s1,din,<,0.4056,mg/l,d01b,odu,NA,NA,NA,NA,37.58124,-76.05799
02080101,454305,bay740,twqm,main,vadeq,odu,cb7.1,2019-03-13t00:00:00,13:42:00,18,NA,NA,1,s,d,s1,din,<,0.2492,mg/l,d01a,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454305,bay740,twqm,main,vadeq,odu,cb7.1,2019-03-13t00:00:00,13:42:00,18,NA,NA,1,s,d,s1,din,<,0.2473,mg/l,d01b,odu,NA,NA,NA,NA,37.68346,-75.98966
02080101,454295,bay740,twqm,main,vadeq,odu,cb5.5,2019-03-13t00:00:00,07:43:00,16,14,14,1,s,d,s1,din,<,0.6308,mg/l,d01a,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454295,bay740,twqm,main,vadeq,odu,cb5.5,2019-03-13t00:00:00,07:43:00,16,14,14,1,s,d,s1,din,<,0.6289,mg/l,d01b,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454295,bay740,twqm,main,vadeq,odu,cb5.5,2019-03-13t00:00:00,07:43:00,16,14,14,13,ap,d,s1,din,<,0.5351,mg/l,d01a,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454295,bay740,twqm,main,vadeq,odu,cb5.5,2019-03-13t00:00:00,07:43:00,16,14,14,13,ap,d,s1,din,<,0.5332,mg/l,d01b,odu,NA,NA,NA,NA,37.6918,-76.18967
02080101,454293,bay740,twqm,main,vadeq,odu,cb5.4w,2019-03-13t00:00:00,08:48:00,5,NA,NA,4,b,d,s1,din,<,0.4972,mg/l,d01a,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454293,bay740,twqm,main,vadeq,odu,cb5.4w,2019-03-13t00:00:00,08:48:00,5,NA,NA,4,b,d,s1,din,<,0.4953,mg/l,d01b,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454293,bay740,twqm,main,vadeq,odu,cb5.4w,2019-03-13t00:00:00,08:48:00,5,NA,NA,1,s,d,s1,din,<,0.4024,mg/l,d01a,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454293,bay740,twqm,main,vadeq,odu,cb5.4w,2019-03-13t00:00:00,08:48:00,5,NA,NA,1,s,d,s1,din,<,0.4005,mg/l,d01b,odu,NA,NA,NA,NA,37.81347,-76.29467
02080101,454291,bay740,twqm,main,vadeq,odu,cb5.4,2019-03-13t00:00:00,09:21:00,34,11,21,23,bp,d,s1,din,NA,0.2881,mg/l,d01,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454291,bay740,twqm,main,vadeq,odu,cb5.4,2019-03-13t00:00:00,09:21:00,34,11,21,33,b,d,s1,din,NA,0.2893,mg/l,d01,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454471,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,12,bp,d,s1,din,NA,0.428,mg/l,d01,cbl,NA,NA,NA,NA,37.91011,-76.17137
02080101,454291,bay740,twqm,main,vadeq,odu,cb5.4,2019-03-13t00:00:00,09:21:00,34,11,21,10,ap,d,s1,din,<,0.6453,mg/l,d01a,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454291,bay740,twqm,main,vadeq,odu,cb5.4,2019-03-13t00:00:00,09:21:00,34,11,21,10,ap,d,s1,din,<,0.6434,mg/l,d01b,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454471,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,26,b,d,s1,din,NA,0.377,mg/l,d01,cbl,NA,NA,NA,NA,37.91011,-76.17137
02080101,454331,bay740,twqm,main,vadeq,odu,le3.6,2019-03-11t00:00:00,16:06:00,10,NA,NA,9,b,d,s1,din,NA,0.4685,mg/l,d01,odu,NA,NA,NA,NA,37.5968,-76.28467
02080101,454291,bay740,twqm,main,vadeq,odu,cb5.4,2019-03-13t00:00:00,09:21:00,34,11,21,1,s,d,s1,din,NA,0.7601,mg/l,d01,odu,NA,NA,NA,NA,37.80013,-76.17466
02080101,454471,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,0.5,s,d,s1,din,<,0.854,mg/l,d01a,cbl,NA,NA,NA,NA,37.91011,-76.17137
02080101,454471,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,0.5,s,d,s1,din,<,0.8475,mg/l,d01b,cbl,NA,NA,NA,NA,37.91011,-76.17137
02080101,454471,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,0.5,ap,d,s1,din,<,0.93,mg/l,d01a,cbl,NA,NA,NA,NA,37.91011,-76.17137
02080101,454471,bay740,twqm,main,mddnr,mddnr,cb5.3,2019-03-11t00:00:00,10:07:00,27.5,1.5,10.5,0.5,ap,d,s1,din,<,0.9235,mg/l,d01b,cbl,NA,NA,NA,NA,37.91011,-76.17137
02080101,454325,bay740,twqm,main,vadeq,odu,cb8.1e,2019-03-11t00:00:00,08:53:00,15,NA,NA,14,b,d,s1,din,NA,0.0333,mg/l,d01,odu,NA,NA,NA,NA,36.94737,-76.03494
02080101,454331,bay740,twqm,main,vadeq,odu,le3.6,2019-03-11t00:00:00,16:06:00,10,NA,NA,1,s,d,s1,din,NA,0.5423,mg/l,d01,odu,NA,NA,NA,NA,37.5968,-76.28467
02080101,454325,bay740,twqm,main,vadeq,odu,cb8.1e,2019-03-11t00:00:00,08:53:00,15,NA,NA,1,s,d,s1,din,NA,0.1853,mg/l,d01,odu,NA,NA,NA,NA,36.94737,-76.03494
02080101,454323,bay740,twqm,main,vadeq,odu,cb8.1,2019-03-11t00:00:00,08:09:00,9,NA,NA,1,s,d,s1,din,NA,0.1987,mg/l,d01,odu,NA,NA,NA,NA,36.99542,-76.16772
02080101,454323,bay740,twqm,main,vadeq,odu,cb8.1,2019-03-11t00:00:00,08:09:00,9,NA,NA,8,b,d,s1,din,NA,0.1096,mg/l,d01,odu,NA,NA,NA,NA,36.99542,-76.16772
02080101,454321,bay740,twqm,main,vadeq,odu,cb7.4n,2019-03-11t00:00:00,10:09:00,12,NA,NA,11,b,d,s2,din,<,0.0427,mg/l,d01a,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454321,bay740,twqm,main,vadeq,odu,cb7.4n,2019-03-11t00:00:00,10:09:00,12,NA,NA,11,b,d,s2,din,<,0.0408,mg/l,d01b,odu,NA,NA,NA,NA,37.06237,-75.99937
02080101,454321,bay740,twqm,main,vadeq,odu,cb7.4n,2019-03-11t00:00:00,10:09:00,12,NA,NA,1,s,d,s2,din,NA,0.1602,mg/l,d01,odu,NA,NA,NA,NA,37.06237,-75.99937
